slip_ratio,slip_angle,velocity,vertical_load,steering_rate,bekker_Kphi,bekker_Kc,bekker_n,mohr_cohesion,mohr_friction,janosi_shear,mesh_spacing,Fz,Fx,Fy
0.242877,-0.123845,5.885391,3976.441524,0.103504,653344.044227,18155.124992,1.066249,12046.465521,0.350447,0.012840,0.077644,3789.548502,813.772966,1063.182140
-0.863159,0.325030,4.389725,6356.543710,0.342752,1488873.078833,1808.728910,0.855472,4609.392698,0.167236,0.020136,0.112224,5243.197906,-1070.666809,-7.858300
-0.421756,0.076498,9.896612,7087.472155,0.405131,3769816.301325,2484.197694,0.434920,12827.212895,0.282975,0.020875,0.138706,4006.688278,-481.426772,76.558925
-0.303865,0.241884,3.257297,6376.964497,-0.027417,1829469.348001,2365.931859,0.507171,3282.301063,0.109264,0.019622,0.061692,6231.036019,-466.330992,-245.097680
0.635202,-0.424404,8.177501,2901.157333,-0.493426,3606382.604743,1821.279006,0.433553,14011.759404,0.473644,0.015528,0.110111,2200.949984,943.671329,443.273171
-0.535359,0.487865,6.341231,4079.915215,0.126428,548513.751792,16583.209876,1.001494,15154.978034,0.212054,0.022621,0.098097,5057.899210,-1953.739622,-568.536398
-0.604452,0.575867,9.242063,3962.159779,0.135201,3249774.841659,1498.558577,1.075516,19276.467510,0.498934,0.022939,0.065945,3007.290204,-1873.119211,-516.191480
-0.789829,-0.085183,2.004630,7471.337304,-0.453262,3571872.920686,15799.494102,0.761016,1815.317141,0.612590,0.023580,0.131716,5662.044325,-3541.705764,-205.429524
-0.140744,-0.443888,4.346916,3951.676392,-0.265816,908701.882531,11603.751511,0.708819,9598.061936,0.272164,0.019154,0.073498,3278.111979,-513.783328,735.600466
-0.153381,0.100215,9.432492,5877.284281,-0.461318,2886949.781695,15945.421346,0.727068,18591.235578,0.422816,0.017947,0.078279,10402.752991,-2347.730913,-3319.342526
-0.569959,-0.294144,7.605245,7239.718667,-0.389421,2840996.409922,19516.880016,1.196160,11581.064091,0.307838,0.010989,0.054941,8970.797337,-3689.804322,230.770851
0.403790,0.014129,8.608225,3240.146969,-0.551635,3300888.224576,2037.289970,0.939514,10634.357618,0.352649,0.022783,0.127034,5402.940983,1238.186767,-1452.753527
0.762698,0.379024,5.688537,5754.511789,0.031611,3467918.487130,1672.436786,0.355610,20020.133531,0.270476,0.019186,0.070060,969.827492,426.725980,-415.651316
-0.931202,0.293196,3.099169,4985.724836,-0.353532,2702044.334344,4988.521789,1.231845,8522.433049,0.449218,0.016337,0.050305,5177.498095,-3014.690260,101.683013
-0.571154,-0.029953,6.774264,1959.711481,-0.212133,3348048.237926,7405.843623,0.608207,11189.817642,0.626205,0.018825,0.067056,1571.075975,-871.322827,-52.001376
-0.906386,-0.599855,5.297571,4705.807939,-0.487873,3289055.686612,3306.713195,0.801644,1185.293620,0.321063,0.015461,0.109061,4008.578346,-1334.273268,57.914945
-0.908364,0.007303,6.736285,4166.076161,0.267099,3105352.773391,16686.289697,0.464084,17626.406658,0.414630,0.023092,0.138641,12149.612754,-4952.177465,59.974626
0.172098,-0.211011,5.209809,7066.474701,0.034242,1814037.020030,2239.642326,0.391754,1629.214563,0.457182,0.015480,0.145765,6776.006417,1284.743250,2557.063626
-0.596404,-0.332828,5.522990,4814.805577,0.486816,3385953.280650,18072.290330,0.590542,6358.634716,0.382151,0.022662,0.139664,5762.584244,-1547.815744,413.138984
0.201814,0.325281,2.293452,4933.441913,-0.548072,1273645.640381,7551.733108,0.944122,7974.169875,0.254751,0.022377,0.090103,5564.270574,56.644852,-1248.613209
0.432683,0.183719,4.520782,5523.814109,0.162086,3104800.925927,2033.257755,0.410339,17553.605387,0.455348,0.021476,0.134179,5110.773849,1978.276959,-702.147796
0.280335,0.053511,4.343039,4338.458677,0.090209,3848686.868147,9995.584685,0.302813,9287.681616,0.612682,0.021471,0.083679,3219.968775,1087.236456,-43.903268
-0.310884,-0.506139,4.159991,4445.442809,-0.522567,760311.855684,13342.297621,0.310318,3131.898543,0.296690,0.019985,0.124105,4226.189846,-704.786579,404.249499
-0.403030,0.380500,7.105196,5200.445091,-0.480164,683459.643872,13955.810814,0.565162,12468.920344,0.193481,0.017903,0.060927,4163.906068,-919.723121,-375.406497
0.446203,-0.496979,3.509896,6010.211434,-0.481717,3313548.656024,1746.446088,0.895717,4249.517320,0.155119,0.019949,0.094897,5478.659195,590.522488,513.290456
-0.632822,0.371983,3.554330,5118.748846,0.281979,1261703.200900,11490.156036,0.538364,15472.455891,0.635052,0.021841,0.075967,5575.827946,-3744.483355,-406.766352
-0.179290,0.443394,8.570801,7185.682744,-0.182273,3076475.586123,9132.720047,0.928993,11617.332445,0.200048,0.019954,0.140317,5053.258507,-792.828794,-872.530849
0.828762,0.068742,4.403524,5224.230481,-0.333375,1967870.157163,19032.373741,1.251284,5871.571592,0.217500,0.014188,0.109399,6392.172204,1225.315209,-733.915679
0.996994,-0.081687,5.095215,6915.680658,-0.225748,1390342.043740,6799.896582,0.832755,16675.514080,0.140305,0.013787,0.053915,4436.893991,1111.869747,-77.111632
0.499890,0.402506,5.259267,5881.950763,-0.219745,3539218.560583,13852.717127,0.736427,15675.226236,0.552213,0.020114,0.070404,8117.639303,1715.668845,-4594.366270
-0.887368,-0.155601,5.981185,3021.302254,0.205975,2915697.807710,14827.307915,1.042651,9382.290931,0.157147,0.011903,0.082216,1980.201102,-606.159835,19.005802
-0.278350,0.147081,5.191002,2990.475880,-0.514870,3067763.648106,19535.225014,0.479623,13287.432030,0.239151,0.011190,0.123573,2469.094963,-178.552661,-108.841904
-0.490019,0.146928,9.835269,1692.490338,-0.410997,1411605.069751,6353.602827,0.400504,15439.494181,0.141731,0.011003,0.108808,3142.178996,-499.070373,-175.702523
0.407627,-0.126444,2.907409,6900.708787,-0.039841,3120378.278129,14080.221206,0.592722,4031.420642,0.172304,0.023567,0.097057,6137.532702,671.375122,256.362412
-0.963639,-0.120147,5.029735,2285.641627,0.138891,1650154.511839,4200.617167,0.636844,19910.427268,0.533625,0.015275,0.120069,1547.094657,-1277.139360,7.511303
-0.167124,-0.492162,2.554414,1714.052069,0.334730,1861332.174099,1236.043029,0.593218,5471.006173,0.321586,0.016091,0.063654,2671.946539,-203.625451,484.110505
-0.821814,-0.102317,7.588879,6803.358647,-0.150829,3759746.735185,4355.640596,1.161415,979.193971,0.292907,0.023034,0.073626,7856.259523,-2311.196525,8.143212
-0.242357,-0.458018,2.994008,3534.537616,-0.401364,508806.480683,17223.266990,1.147007,2259.379516,0.277576,0.015881,0.064301,3447.957892,-788.334692,539.393906
0.222026,-0.492297,9.970286,4287.864155,0.311652,3663993.265150,14561.823146,1.002201,1967.607547,0.123957,0.012108,0.148106,6372.291077,139.253094,808.512958
0.878645,-0.546095,5.721789,3212.808234,-0.539651,1133423.476132,2502.931770,0.903054,3392.350793,0.152271,0.019617,0.081822,2160.454546,255.273230,160.142603
-0.338803,-0.521462,4.581956,3190.531232,0.509771,2268466.150698,9260.597460,0.588229,19166.408219,0.304413,0.023577,0.085362,2211.598918,-393.051202,287.380939
-0.539334,-0.317658,2.511174,4390.006337,-0.102279,3581052.266474,18740.660734,0.932738,10212.504348,0.211060,0.021712,0.106985,3462.000982,-883.758371,194.768631
0.815164,0.039531,3.441374,3760.201832,-0.208984,3191220.567804,16478.220230,0.644811,7580.810088,0.285329,0.022647,0.111499,3293.050846,727.493745,-236.139106
0.706724,-0.420427,5.744710,2433.761136,0.069872,2737771.474509,19453.796067,0.988744,3484.125646,0.166370,0.011035,0.083318,4726.855151,458.073181,678.372911
-0.556550,0.219203,4.615787,2227.083934,0.355391,2363629.248932,15093.985343,0.505139,15578.085506,0.517434,0.013316,0.085960,1522.345339,-923.446210,-26.843190
-0.363708,-0.565831,2.912521,2611.724226,0.140453,3510008.048205,15392.541897,0.961393,4937.134446,0.259614,0.012882,0.141721,6522.029365,-1150.778938,1173.172524
-0.670571,-0.408745,8.441818,2120.475181,0.210077,650871.732771,625.695332,0.868501,9459.755077,0.547104,0.018702,0.078595,2063.675824,-1349.970148,316.286268
0.423719,-0.577077,9.335388,1547.404889,0.359407,1165847.148481,16175.502351,0.668795,9465.348330,0.307421,0.021424,0.122690,1059.475126,121.646404,256.089671
-0.094227,0.176435,7.782791,2074.414281,0.298467,3020237.642933,19172.428508,0.653337,19079.396076,0.181353,0.023271,0.062730,2279.218591,-138.785796,-28.481237
-0.591795,-0.132796,2.394190,6266.824821,-0.133723,3988018.505855,12566.995940,1.104012,15958.611507,0.163305,0.013779,0.140953,4730.324209,-1355.647229,43.457177
0.038938,-0.552996,5.410793,4420.935588,0.139867,503923.629779,1226.157574,0.957174,15346.870134,0.220264,0.014108,0.144815,7603.680697,-396.061281,2051.363675
-0.289535,-0.512782,3.766052,5059.470488,-0.132951,3633931.516682,11124.119517,1.014398,10933.871722,0.490511,0.018094,0.074657,4891.162616,-2089.924994,1735.336606
-0.142202,0.165146,9.720313,5202.447362,-0.101336,649150.208562,13201.329774,0.833100,14258.667891,0.513440,0.018749,0.124529,4292.382023,-1452.549352,-1368.912500
-0.991313,-0.439883,8.489291,2669.865319,0.017055,802482.744560,5872.574541,1.256142,5654.943893,0.127794,0.018603,0.068764,2792.721477,-797.598931,2.835570
-0.367114,-0.359125,8.462194,6742.876558,-0.424534,1385417.580059,5296.912687,0.784596,16586.749756,0.260038,0.013452,0.058897,5135.250809,-1827.768373,436.149046
0.985184,-0.050885,5.023234,3174.638760,-0.010461,1114676.208821,10069.527786,1.015857,11959.695384,0.183120,0.013345,0.080507,1872.430750,677.420057,63.684402
0.208507,-0.101933,5.717104,5558.730256,0.500799,2114992.605174,14440.487528,0.451054,9593.460630,0.576907,0.015126,0.135872,4231.404915,159.303896,649.538088
0.198806,-0.283763,7.589101,3514.671588,0.081421,3131653.906043,14391.215968,0.519536,1270.299331,0.297192,0.019247,0.146340,5799.163413,339.984092,1040.435909
-0.792598,0.252475,5.138231,2512.621472,-0.210655,3899705.115458,4802.250644,0.423677,19889.258701,0.352188,0.019980,0.075701,2338.137475,-707.968777,-69.797871
-0.520282,-0.038144,4.104862,4896.387101,-0.543255,3242176.637129,3838.794036,0.848688,13743.098191,0.190957,0.015775,0.057634,3764.883443,-950.565706,-241.366206
0.109633,-0.250778,8.861967,2412.059344,0.346261,3720377.788486,9603.286230,0.301380,3209.744329,0.624193,0.011783,0.129383,0.000000,0.000000,0.000000
0.506030,0.037006,6.918489,7262.305913,-0.088413,3965560.203468,1379.409966,1.201791,4574.434680,0.491947,0.018627,0.122726,5438.935842,2299.759187,-602.359133
0.051481,0.170626,4.015240,2935.287083,0.117858,2035216.541815,17524.425206,0.884900,14696.130166,0.402648,0.021642,0.127882,3829.604600,60.021108,-488.114344
0.765341,-0.087975,2.047492,3164.789108,-0.024820,1395424.732665,5682.351167,0.828367,12274.038584,0.377292,0.016614,0.079107,3473.739112,1740.111029,310.362133
-0.668162,-0.281991,9.404151,6083.840382,0.253564,1273385.654184,14863.355003,0.501395,11949.852670,0.151110,0.023321,0.092427,6821.952727,-1278.160825,233.528547
0.473706,-0.074602,5.141368,6479.225319,-0.310232,1569273.477057,5971.180104,0.342936,4153.961737,0.118722,0.018983,0.096626,6484.718725,451.223829,-114.798635
-0.879040,-0.047696,4.604329,3598.127172,0.234371,1802534.296070,1366.434620,0.444261,18851.019592,0.363991,0.019669,0.119378,5222.738328,-2232.403992,47.319483
-0.169717,0.172668,6.519551,2342.148969,-0.344857,1015841.953524,12950.788888,0.415635,19887.826557,0.551082,0.020347,0.093327,2154.066033,-270.684459,-385.901473
-0.816440,0.192717,9.026261,2181.995986,-0.023234,852854.371319,13344.787869,1.042622,9788.274692,0.381392,0.019484,0.107468,1539.575111,-845.596509,-36.218782
0.772746,-0.200592,4.570041,5321.079198,-0.004891,2890394.549314,629.124004,0.535364,8406.371193,0.566889,0.011456,0.110371,4850.451994,2626.225693,1252.780330
0.494745,0.547705,7.322793,7008.077227,-0.518135,3059415.487727,14924.907472,0.858455,6142.326143,0.274146,0.019248,0.123551,6961.602625,957.459316,-1532.622617
-0.276320,0.304694,9.674580,6246.384793,0.287468,928771.317422,5831.661751,1.185585,12860.184379,0.465742,0.014339,0.084632,8875.710599,-4635.404536,-1429.880028
-0.485203,-0.579268,8.840093,1858.552506,-0.160747,1101703.140497,9242.329035,0.680088,9820.663032,0.146731,0.013725,0.052701,1506.729892,-344.224478,152.585628
0.860227,-0.045854,2.666435,1678.635035,0.505337,3975862.193448,7893.035343,0.537033,7450.714816,0.623234,0.019759,0.113138,0.000000,0.000000,0.000000
0.166792,0.222897,2.327499,5265.630737,0.201294,1513052.500048,17036.053870,0.319303,14448.249789,0.198189,0.011452,0.083795,5649.914069,505.034758,-536.833100
-0.085758,0.223268,2.715865,3969.469276,-0.014584,1213585.352140,10885.194191,0.924153,10883.022782,0.529260,0.022148,0.056763,3370.570355,-828.962111,-1211.553932
0.965554,-0.150116,9.333329,2553.146118,-0.077353,3113063.748256,4210.539745,0.913344,2104.620789,0.513922,0.011180,0.148262,3854.394510,1567.468108,363.344699
-0.780805,-0.501476,6.411603,5453.169122,-0.149415,2773809.435271,19306.393232,0.425396,11494.920744,0.370025,0.014966,0.112240,6031.937849,-1932.163189,224.462578
-0.230642,-0.378918,3.555473,3720.561907,-0.511616,966309.990820,661.819566,1.117220,7528.116487,0.119295,0.016841,0.081131,3921.462183,-666.728400,222.305060
0.702731,-0.561684,9.861867,3025.494406,-0.262027,2999441.007594,12715.262532,0.460478,9602.326108,0.267680,0.012196,0.067484,1161.535399,115.577049,147.815431
0.054586,0.498403,9.925271,5295.649640,-0.392561,2150002.867522,4529.120102,1.262507,1030.935687,0.586394,0.016721,0.080607,5504.396827,-806.961040,-2672.580405
0.569078,0.029858,8.657835,6224.075451,-0.409534,2006146.114845,14508.397316,0.820714,10297.485260,0.461536,0.017955,0.076102,3055.569694,1135.816718,-795.853605
0.068619,0.138215,8.871181,7233.726862,-0.396988,1846108.982135,13275.925436,0.304167,11099.941691,0.190995,0.013025,0.097335,5340.297763,38.755493,-681.576381
-0.023732,0.337704,6.412435,3266.417991,-0.455138,2375391.335721,2711.702790,1.275116,18784.031827,0.381691,0.019064,0.075459,1947.911652,-367.008032,-864.919146
0.535081,0.349472,9.449374,6136.307197,-0.368605,1710074.232732,5048.113110,0.430685,12897.894084,0.453341,0.021503,0.136940,4511.599730,651.303756,-1136.807609
0.206432,0.421994,5.420480,6113.482460,-0.535562,1519757.366866,6998.631577,0.580142,8721.507282,0.443327,0.022167,0.078444,6038.565481,355.857567,-1873.333311
0.080290,0.172078,8.703850,6414.602524,-0.542573,606700.803189,16087.196610,0.645857,19421.879600,0.343192,0.010563,0.057500,5295.495801,-225.311873,-2230.737643
-0.878909,0.307974,8.103864,1561.496787,-0.327815,1606998.555128,11716.468585,0.983932,4106.949991,0.512181,0.023685,0.052545,1963.602342,-1140.015816,-37.791034
0.983345,-0.291508,7.912957,2300.329509,-0.224144,2956564.738172,4435.159936,0.544418,12784.496402,0.622105,0.020043,0.105883,5026.449880,2672.687279,991.492340
0.862281,0.369713,6.399768,2202.456420,0.325647,2673220.142361,10613.088440,1.293002,11779.841951,0.210584,0.022780,0.114387,2886.683009,614.994867,-290.166558
0.052453,-0.271605,7.080108,3021.655082,0.246062,3284353.902782,19017.402192,0.307553,2125.574045,0.228483,0.021430,0.149696,0.000000,0.000000,0.000000
-0.619050,0.509185,2.826834,3231.687677,-0.192688,1333568.693761,64.359840,0.552162,4056.301792,0.488627,0.020480,0.130630,3440.060242,-1785.651197,-270.073711
0.796557,0.394989,5.429030,2816.663436,-0.233947,3927872.688257,6001.952234,0.601220,13810.707501,0.655543,0.014212,0.133885,2996.241290,1151.494463,-1792.258736
0.621215,-0.221080,4.182077,4867.155268,0.469091,3824172.700781,6751.827792,1.269589,15071.190596,0.403839,0.017284,0.122386,6287.542315,2061.362815,2344.271887
-0.340871,-0.557287,6.408743,2066.544473,-0.089563,1118833.387765,16641.638537,1.289489,1214.720746,0.638726,0.015993,0.072800,1840.086089,-1001.353720,703.859804
-0.237806,0.323994,3.673707,4876.868761,-0.529515,1923607.976144,13605.032307,0.925350,3769.808723,0.457090,0.015107,0.101142,3745.566994,-1366.855019,-846.460591
0.735799,0.172634,9.875267,3973.526250,0.478444,3096661.694005,5056.554369,0.533352,17807.783264,0.308629,0.012675,0.093664,0.000000,0.000000,0.000000
-0.664889,0.485481,9.132501,1767.390281,0.178494,2121387.013591,294.199352,0.701525,14856.271559,0.607585,0.017885,0.106851,1667.293719,-1216.199131,-217.017764
0.787041,0.152471,7.342750,1584.074355,0.005362,1178205.825943,9574.330114,0.877403,15816.381988,0.134159,0.012497,0.102298,1425.965014,461.769705,-162.745253
0.250585,-0.449426,3.204222,5069.336276,0.432875,3716004.555452,4628.332339,0.866611,9839.040312,0.430846,0.020573,0.065276,4081.324853,639.978313,1568.748340
-0.834647,0.308720,8.508074,2999.359152,-0.487953,3446462.193410,6067.238121,0.885427,10236.161537,0.201805,0.020655,0.133768,3740.124061,-1090.230327,-58.363833
-0.542476,0.558439,5.502535,5884.035486,0.285893,2646945.390868,19251.189480,1.063618,15049.787654,0.291348,0.016801,0.086648,7093.724008,-2821.061721,-768.691337
0.005291,0.348233,6.995841,2619.302879,0.233419,3980694.006579,2505.603746,0.642622,16792.431032,0.399596,0.018753,0.112544,3741.096850,-195.406489,-1269.519762
-0.880957,-0.211280,7.559189,5423.891382,0.548381,3003191.088707,10396.225563,0.399967,9587.752001,0.288350,0.017481,0.119488,3649.515623,-949.178608,48.514173
-0.676522,0.050797,5.670116,2167.913502,0.464139,1818820.313735,13742.731600,0.748718,5975.512168,0.492352,0.018512,0.139035,1819.218172,-1058.542548,84.199759
-0.372235,-0.013510,5.993108,4812.803393,-0.058319,967912.688610,13105.727391,0.748608,12628.126652,0.642017,0.019803,0.126901,4146.289341,-3039.532722,-80.741704
-0.572489,-0.016972,4.186754,1509.273690,-0.186488,2278919.667646,15696.048149,1.027068,12538.404098,0.419720,0.022490,0.051127,1120.876132,-640.938613,-40.952666
0.827458,0.449273,8.033578,5317.252643,0.274300,2524239.123039,8432.822807,0.450217,18733.066826,0.636390,0.016758,0.137229,6218.617518,3255.409648,-2501.888619
-0.560967,0.549330,2.219654,1675.517152,-0.345720,1865340.501166,15829.446941,0.657387,12477.797099,0.192315,0.010658,0.114372,1179.176138,-382.456978,-79.789570
-0.774127,0.078056,3.182368,6241.965923,0.350551,1332584.908613,12666.353749,0.399254,8990.414620,0.515341,0.015819,0.131967,5556.153760,-3421.960928,81.803757
0.887852,0.440514,9.156898,7050.177470,0.426991,1153419.939384,4082.347307,0.949212,17915.794897,0.237347,0.023038,0.101252,7656.421795,1925.270071,-1037.026816
-0.715385,-0.495778,4.893743,1784.704522,-0.327495,3049566.735085,973.524160,0.527076,19529.356229,0.381999,0.012758,0.067854,2355.654189,-1102.134158,153.002409
0.729514,-0.515161,7.884253,6903.485599,0.238160,699187.643693,9437.680979,1.050263,6961.891186,0.408986,0.021690,0.145868,7386.305932,1670.948655,2868.679584
0.214415,0.514597,7.610495,2741.800326,-0.340795,1957157.001936,11991.983421,0.413691,14676.058623,0.496084,0.015469,0.060242,2648.262241,117.686783,-1145.324961
0.997577,-0.038529,7.438679,5799.040260,-0.075261,2938263.614277,1092.660296,1.189763,2802.990885,0.313919,0.011135,0.109714,2315.272549,835.337704,0.942560
